name,brand,category,description,quantity_value,quantity_unit,price,sale_price,currency,is_on_sale,is_organic,is_available,search_aliases,image_url,source
"Touch & Glow - Advanced Radiance Suncare Daily Moisturizing Lotion, SPF 50, Prevent Tanning & Dark Spots",,other,,50.0,ml,537.922,489.02,INR,True,False,True,"{""suncare"",""lotion,"",""touch"",""tanning"",""advanced"",""glow"",""touch & glow - advanced radiance suncare daily moisturizing lotion, spf 50, prevent tanning & dark spots"",""moisturizing"",""daily"",""prevent"",""spots"",""radiance"",""dark""}","https://loremflickr.com/400/400/grocery,product?lock=5798",bigbasket_dataset
I'Brite Almond-Green Tea Nourishing Under Eye Cream,,other,,50.0,g,960.9375,768.75,INR,True,False,True,"{""almond-green"",""nourishing"",""i'brite"",""under"",""cream"",""i'brite almond-green tea nourishing under eye cream""}",https://loremflickr.com/400/400/tea?lock=5050,bigbasket_dataset
Blemigel Anti Blemish Gel - For Normal To Oily Skin,,other,,50.0,g,960.9375,768.75,INR,True,False,True,"{""blemigel anti blemish gel - for normal to oily skin"",""oily"",""normal"",""skin"",""anti"",""blemish"",""blemigel""}",https://loremflickr.com/400/400/oil?lock=8743,bigbasket_dataset
Acne Soothe Body Spray - 2& Salicylic Acid & 1% Arnica Extract,,other,,100.0,ml,749.0625,599.25,INR,True,False,True,"{""spray"",""arnica"",""extract"",""body"",""acne soothe body spray - 2& salicylic acid & 1% arnica extract"",""acid"",""soothe"",""acne"",""salicylic""}","https://loremflickr.com/400/400/grocery,product?lock=7202",bigbasket_dataset
"Sanface Sandal Glow Pack - Fennel & Vetiver, All Skin Types, Paraben Free",,other,,150.0,g,585.9375,468.75,INR,True,False,True,"{""skin"",""paraben"",""glow"",""sandal"",""sanface"",""vetiver,"",""types,"",""sanface sandal glow pack - fennel & vetiver, all skin types, paraben free"",""fennel"",""pack"",""free""}","https://loremflickr.com/400/400/grocery,product?lock=2552",bigbasket_dataset
"Af’fair Skin Brightening Cream - Fumitory & Liquorice, Dry to Normal Skin, No Parabens & Mineral Oil",,other,,50.0,g,792.1875,633.75,INR,True,False,True,"{""skin"",""normal"",""af’fair skin brightening cream - fumitory & liquorice, dry to normal skin, no parabens & mineral oil"",""liquorice,"",""fumitory"",""af’fair"",""brightening"",""skin,"",""parabens"",""cream"",""mineral""}",https://loremflickr.com/400/400/oil?lock=2189,bigbasket_dataset
"Pucker - Hydrating Lip Mask, With Hyaluronic Acid, Rejuvenate Parched & Dehydrated Lips",,other,,15.0,g,543.75,435.0,INR,True,False,True,"{""dehydrated"",""lips"",""hydrating"",""pucker"",""mask,"",""hyaluronic"",""parched"",""with"",""acid,"",""pucker - hydrating lip mask, with hyaluronic acid, rejuvenate parched & dehydrated lips"",""rejuvenate""}","https://loremflickr.com/400/400/grocery,product?lock=5350",bigbasket_dataset
Kimsukadi Glow Boosting Facial Oil,,other,,15.0,ml,1495.3125,1196.25,INR,True,False,True,"{""boosting"",""glow"",""facial"",""kimsukadi"",""kimsukadi glow boosting facial oil""}",https://loremflickr.com/400/400/oil?lock=1406,bigbasket_dataset
"Drop The Bags - Under Eye Serum, With Caffeine, Olive Oil, Vitamin E, For Youthful Eyes",,other,,10.0,ml,243.75,195.0,INR,True,False,True,"{""caffeine,"",""oil,"",""youthful"",""drop the bags - under eye serum, with caffeine, olive oil, vitamin e, for youthful eyes"",""under"",""olive"",""bags"",""eyes"",""serum,"",""with"",""drop"",""vitamin""}",https://loremflickr.com/400/400/oil?lock=2348,bigbasket_dataset
Kerala Coconut & Wheatgerm Body Butter,,other,,200.0,g,1368.75,1095.0,INR,True,False,True,"{""coconut"",""kerala coconut & wheatgerm body butter"",""body"",""kerala"",""butter"",""wheatgerm""}",https://loremflickr.com/400/400/butter?lock=5275,bigbasket_dataset
Urban Balance 6-In-1 Skin Miracle Facial Oil,,other,,30.0,ml,959.04,799.2,INR,True,False,True,"{""skin"",""6-in-1"",""balance"",""urban balance 6-in-1 skin miracle facial oil"",""miracle"",""urban"",""facial""}",https://loremflickr.com/400/400/oil?lock=3888,bigbasket_dataset
"Urban Glow Skin Brightening Day Cream - SPF 20, Reduces Dark Spots",,other,,50.0,g,936.5625,749.25,INR,True,False,True,"{""skin"",""reduces"",""brightening"",""glow"",""cream"",""urban"",""spots"",""urban glow skin brightening day cream - spf 20, reduces dark spots"",""dark""}","https://loremflickr.com/400/400/grocery,product?lock=5636",bigbasket_dataset
Water Bomb Thirst Quenching Masque - Provides Hydrating Glow & Smooth Skin,,other,,30.0,ml,928.625,807.5,INR,True,False,True,"{""water"",""skin"",""masque"",""provides"",""thirst"",""hydrating"",""glow"",""water bomb thirst quenching masque - provides hydrating glow & smooth skin"",""smooth"",""quenching"",""bomb""}","https://loremflickr.com/400/400/water,bottle?lock=7030",bigbasket_dataset
24 Hrs Nourishment Kit,,other,,1.0,pc,679.3625,590.75,INR,True,False,True,"{""nourishment"",""24 hrs nourishment kit""}","https://loremflickr.com/400/400/grocery,product?lock=4969",bigbasket_dataset
Tan Be Gone De-Tan Skin Brightening Clay Mask - For All Skin Types,,other,,90.0,g,438.8975,381.65,INR,True,False,True,"{""skin"",""tan be gone de-tan skin brightening clay mask - for all skin types"",""brightening"",""de-tan"",""clay"",""gone"",""mask"",""types""}","https://loremflickr.com/400/400/grocery,product?lock=883",bigbasket_dataset
Morning Nectar Nourish & Hydrate Face Scrub - For All Skin Types,,other,,50.0,g,97.75,85.0,INR,True,False,True,"{""hydrate"",""skin"",""nectar"",""scrub"",""morning"",""face"",""nourish"",""morning nectar nourish & hydrate face scrub - for all skin types"",""types""}","https://loremflickr.com/400/400/grocery,product?lock=6376",bigbasket_dataset
"Fruit Drop Hand Cream - Dry & Sensitive Skin, Floral Breeze",,other,,30.0,g,343.75,275.0,INR,True,False,True,"{""floral"",""fruit drop hand cream - dry & sensitive skin, floral breeze"",""sensitive"",""skin,"",""cream"",""breeze"",""fruit"",""drop"",""hand""}","https://loremflickr.com/400/400/grocery,product?lock=5773",bigbasket_dataset
"Vitamin C & Tea Tree Clay Mask - Brightening, Detoxifying, De-Tan, Exfoliates Skin",,other,,80.0,ml,264.93600000000004,236.55,INR,True,False,True,"{""tree"",""skin"",""detoxifying,"",""vitamin c & tea tree clay mask - brightening, detoxifying, de-tan, exfoliates skin"",""exfoliates"",""clay"",""de-tan,"",""brightening,"",""mask"",""vitamin""}",https://loremflickr.com/400/400/tea?lock=1416,bigbasket_dataset
Rejuvenating Arabica Coffee Peel Off Mask - Enhances Skin Glow,,other,,90.0,g,379.6884,311.22,INR,True,False,True,"{""rejuvenating arabica coffee peel off mask - enhances skin glow"",""skin"",""rejuvenating"",""enhances"",""glow"",""peel"",""coffee"",""arabica"",""mask""}",https://loremflickr.com/400/400/coffee?lock=8379,bigbasket_dataset
Earwax Removal Kit With Protective Case - Comfortable & Safe To Use,,other,,6.0,pcs,274.896,229.08,INR,True,False,True,"{""protective"",""earwax removal kit with protective case - comfortable & safe to use"",""safe"",""removal"",""case"",""comfortable"",""with"",""earwax""}","https://loremflickr.com/400/400/grocery,product?lock=8372",bigbasket_dataset
"Blue Light Defense - Clear Solution Coffee Masque, Paraben-Free",,other,,55.0,g,440.703,383.22,INR,True,False,True,"{""paraben-free"",""clear"",""blue light defense - clear solution coffee masque, paraben-free"",""blue"",""defense"",""coffee"",""light"",""solution"",""masque,""}",https://loremflickr.com/400/400/coffee?lock=8302,bigbasket_dataset
"Daily Purifying Face Wash - Prevents Pimples & Controls Oil Balance, Tea Tree oil & Avocado",,other,,100.0,ml,173.745,148.5,INR,True,False,True,"{""tree"",""balance,"",""face"",""avocado"",""pimples"",""daily"",""purifying"",""prevents"",""controls"",""daily purifying face wash - prevents pimples & controls oil balance, tea tree oil & avocado"",""wash""}",https://loremflickr.com/400/400/tea?lock=6279,bigbasket_dataset
"Body Luster Sandal-Turmeric Ubtan Pack - All Skin Types, Traditional Skin Polisher",,other,,65.0,g,679.6875,543.75,INR,True,False,True,"{""skin"",""pack"",""ubtan"",""traditional"",""luster"",""polisher"",""types,"",""body"",""body luster sandal-turmeric ubtan pack - all skin types, traditional skin polisher"",""sandal-turmeric""}","https://loremflickr.com/400/400/grocery,product?lock=7221",bigbasket_dataset
"SunBan Sunscreen & Tan Block Lotion - SPF 30 PA+++, Non-Sticky Formula",,other,,30.0,ml,80.0,80.0,INR,False,False,True,"{""sunban sunscreen & tan block lotion - spf 30 pa+++, non-sticky formula"",""lotion"",""sunban"",""formula"",""sunscreen"",""pa+++,"",""non-sticky"",""block""}","https://loremflickr.com/400/400/grocery,product?lock=6256",bigbasket_dataset
Ayurvedic Anti Acne & Skin Whitening Treatment - Tea Tree Skin Repair Serum & Tea Tree Face Wash,,other,,180.0,ml,953.68,733.6,INR,True,False,True,"{""tree"",""skin"",""ayurvedic"",""whitening"",""repair"",""treatment"",""face"",""anti"",""serum"",""ayurvedic anti acne & skin whitening treatment - tea tree skin repair serum & tea tree face wash"",""acne"",""wash""}",https://loremflickr.com/400/400/tea?lock=482,bigbasket_dataset
"Face & Body Refreshing Mogra Mist 001 - Hydrates, Tones & Soothes The Skin",,other,,2.0,shades,684.25,595.0,INR,True,False,True,"{""soothes"",""mist"",""hydrates,"",""skin"",""face"",""refreshing"",""body"",""mogra"",""tones"",""face & body refreshing mogra mist 001 - hydrates, tones & soothes the skin""}","https://loremflickr.com/400/400/grocery,product?lock=6397",bigbasket_dataset
Oh So Luxe Liquid Lip Balm,,other,,3.2,ml,1021.875,817.5,INR,True,False,True,"{""liquid"",""oh so luxe liquid lip balm"",""luxe"",""balm""}","https://loremflickr.com/400/400/grocery,product?lock=7890",bigbasket_dataset
Quincenourish Quince Seed Massage Creme,,other,,250.0,g,865.0875,752.25,INR,True,False,True,"{""quincenourish quince seed massage creme"",""massage"",""seed"",""creme"",""quince"",""quincenourish""}","https://loremflickr.com/400/400/grocery,product?lock=9386",bigbasket_dataset
Safe Sun Men Advanced Daily UV Shield PA+++ - SPF 30,,other,,100.0,g,366.5625,318.75,INR,True,False,True,"{""safe"",""advanced"",""pa+++"",""daily"",""shield"",""safe sun men advanced daily uv shield pa+++ - spf 30""}","https://loremflickr.com/400/400/grocery,product?lock=7911",bigbasket_dataset
Teatreeclear Tea Tree Clarifying Face Pack,,other,,60.0,g,205.275,178.5,INR,True,False,True,"{""tree"",""face"",""clarifying"",""pack"",""teatreeclear"",""teatreeclear tea tree clarifying face pack""}",https://loremflickr.com/400/400/tea?lock=6914,bigbasket_dataset
Phyto-Rx Smooth Skin Antiaging Face Wash,,other,,80.0,g,415.4375,361.25,INR,True,False,True,"{""antiaging"",""skin"",""phyto-rx smooth skin antiaging face wash"",""face"",""smooth"",""phyto-rx"",""wash""}","https://loremflickr.com/400/400/grocery,product?lock=8279",bigbasket_dataset
"Clear Complexion Whitening Face Scrub - Licorice, White Dammer, Brightens & Reveals Glowing Skin, 100% Herbal Actives",,other,,50.0,g,75.0,75.0,INR,False,False,True,"{""white"",""whitening"",""licorice,"",""herbal"",""scrub"",""clear"",""face"",""skin,"",""complexion"",""brightens"",""glowing"",""reveals"",""clear complexion whitening face scrub - licorice, white dammer, brightens & reveals glowing skin, 100% herbal actives"",""actives"",""100%"",""dammer,""}",https://loremflickr.com/400/400/rice?lock=5187,bigbasket_dataset
"3% Vitamin E Face Moisturizer - With Lactic Acid, For Dry & Flaky Skin",,other,,100.0,g,410.9824,321.08,INR,True,False,True,"{""skin"",""moisturizer"",""face"",""flaky"",""with"",""lactic"",""3% vitamin e face moisturizer - with lactic acid, for dry & flaky skin"",""acid,"",""vitamin""}","https://loremflickr.com/400/400/grocery,product?lock=2439",bigbasket_dataset
"1% Salicylic Acid Oil-Free Moisturizer - With Oat Extract, Lightweight, For Active Acne",,other,,50.0,g,410.9824,321.08,INR,True,False,True,"{""lightweight,"",""moisturizer"",""oil-free"",""acid"",""with"",""1% salicylic acid oil-free moisturizer - with oat extract, lightweight, for active acne"",""extract,"",""acne"",""salicylic"",""active""}",https://loremflickr.com/400/400/oil?lock=5251,bigbasket_dataset
Divine Restorative Night Creme,,other,,50.0,g,777.1125,675.75,INR,True,False,True,"{""restorative"",""night"",""creme"",""divine restorative night creme"",""divine""}","https://loremflickr.com/400/400/grocery,product?lock=6579",bigbasket_dataset
Marigold & Mango Lip Contour Balm,,other,,8.0,g,379.2,316.0,INR,True,False,True,"{""balm"",""contour"",""marigold & mango lip contour balm"",""mango"",""marigold""}","https://loremflickr.com/400/400/grocery,product?lock=7440",bigbasket_dataset
Anti-Aging Nourishing Day Cream Spf 25,,other,,50.0,g,504.0,450.0,INR,True,False,True,"{""nourishing"",""cream"",""anti-aging nourishing day cream spf 25"",""anti-aging""}","https://loremflickr.com/400/400/grocery,product?lock=1553",bigbasket_dataset
"Precious Brightening Toning Essence - White Peony, Brightens & Hydrates Skin",,other,,50.0,ml,626.75,545.0,INR,True,False,True,"{""toning"",""white"",""skin"",""precious brightening toning essence - white peony, brightens & hydrates skin"",""essence"",""peony,"",""brightening"",""brightens"",""hydrates"",""precious""}","https://loremflickr.com/400/400/grocery,product?lock=1078",bigbasket_dataset
"Safe Sun Detan After-Sun Face Scrub - Walnut & Turmeric, For All Skin Types",,other,,100.0,g,361.675,314.5,INR,True,False,True,"{""skin"",""turmeric,"",""detan"",""walnut"",""scrub"",""face"",""safe"",""safe sun detan after-sun face scrub - walnut & turmeric, for all skin types"",""after-sun"",""types""}","https://loremflickr.com/400/400/grocery,product?lock=8699",bigbasket_dataset
"JuiCy - Vitamin C Foaming Face Wash, With Amla, Salicylic Acid, Reduces Hyperpigmentation",,other,,100.0,ml,365.625,292.5,INR,True,False,True,"{""foaming"",""wash,"",""juicy"",""reduces"",""face"",""hyperpigmentation"",""with"",""acid,"",""amla,"",""juicy - vitamin c foaming face wash, with amla, salicylic acid, reduces hyperpigmentation"",""salicylic"",""vitamin""}","https://loremflickr.com/400/400/grocery,product?lock=9054",bigbasket_dataset
"Plant Retinol Miracle Face Oil - Bakuchiol, Reduces Fine Lines & Wrinkles",,other,,15.0,ml,972.6125,845.75,INR,True,False,True,"{""plant retinol miracle face oil - bakuchiol, reduces fine lines & wrinkles"",""lines"",""wrinkles"",""reduces"",""face"",""fine"",""miracle"",""plant"",""bakuchiol,"",""retinol""}",https://loremflickr.com/400/400/oil?lock=9191,bigbasket_dataset
Vitamin C Matte Fluid Sunscreen,,other,,75.0,g,630.4875,548.25,INR,True,False,True,"{""fluid"",""matte"",""sunscreen"",""vitamin c matte fluid sunscreen"",""vitamin""}","https://loremflickr.com/400/400/grocery,product?lock=8169",bigbasket_dataset
Youthrx Anti Ageing Firming Face Masque,,other,,80.0,g,340.8,284.0,INR,True,False,True,"{""ageing"",""masque"",""face"",""anti"",""youthrx anti ageing firming face masque"",""youthrx"",""firming""}","https://loremflickr.com/400/400/grocery,product?lock=3596",bigbasket_dataset
Hyperpigmentation Control Face Serum - Fades Dark Spots,,other,,30.0,ml,598.1184,467.28,INR,True,False,True,"{""hyperpigmentation"",""face"",""serum"",""control"",""hyperpigmentation control face serum - fades dark spots"",""fades"",""spots"",""dark""}","https://loremflickr.com/400/400/grocery,product?lock=7653",bigbasket_dataset
Co-Earth Retinol Night Cream - For Brightening & Glowing Skin,,other,,50.0,g,1038.7,799.0,INR,True,False,True,"{""skin"",""co-earth"",""night"",""co-earth retinol night cream - for brightening & glowing skin"",""brightening"",""cream"",""glowing"",""retinol""}","https://loremflickr.com/400/400/grocery,product?lock=3348",bigbasket_dataset
Co-Earth Retinol Face Serum - For Anti-Ageing & Restoring,,other,,30.0,ml,727.0899999999999,559.3,INR,True,False,True,"{""co-earth"",""restoring"",""co-earth retinol face serum - for anti-ageing & restoring"",""face"",""serum"",""anti-ageing"",""retinol""}","https://loremflickr.com/400/400/grocery,product?lock=626",bigbasket_dataset
"Rice There - Hydrating Serum, With Hylaronic Acid, Youthful-looking Complexion, Ultra-lightweight Formula",,other,,30.0,ml,543.75,435.0,INR,True,False,True,"{""there"",""formula"",""ultra-lightweight"",""hydrating"",""hylaronic"",""serum,"",""youthful-looking"",""rice there - hydrating serum, with hylaronic acid, youthful-looking complexion, ultra-lightweight formula"",""rice"",""with"",""acid,"",""complexion,""}",https://loremflickr.com/400/400/rice?lock=4349,bigbasket_dataset
"Touch & Glow - Advanced Radiance Face Serum, With Hyaluronic & Salicylic Acid, Anti-wrinkle",,other,,25.0,ml,780.9228,685.02,INR,True,False,True,"{""touch"",""face"",""salicylic"",""advanced"",""glow"",""serum,"",""hyaluronic"",""anti-wrinkle"",""with"",""acid,"",""touch & glow - advanced radiance face serum, with hyaluronic & salicylic acid, anti-wrinkle"",""radiance""}","https://loremflickr.com/400/400/grocery,product?lock=1241",bigbasket_dataset
Co-Earth Ubtan Night Cream - For Brightening & Glowing Skin,,other,,50.0,g,590.59,454.3,INR,True,False,True,"{""skin"",""co-earth"",""night"",""ubtan"",""co-earth ubtan night cream - for brightening & glowing skin"",""brightening"",""cream"",""glowing""}","https://loremflickr.com/400/400/grocery,product?lock=5035",bigbasket_dataset
Pro Radiance Skin Brightening Gel Mask,,other,,100.0,g,275.964,226.2,INR,True,False,True,"{""pro radiance skin brightening gel mask"",""skin"",""brightening"",""mask"",""radiance""}","https://loremflickr.com/400/400/grocery,product?lock=5444",bigbasket_dataset
"Glow 'd Up Face Serum With Plant Based Niacinamide, Vitamin C For Clear, Bright & Glowing Skin",,other,,30.0,ml,545.09,419.3,INR,True,False,True,"{""skin"",""based"",""glow 'd up face serum with plant based niacinamide, vitamin c for clear, bright & glowing skin"",""face"",""niacinamide,"",""serum"",""clear,"",""glow"",""bright"",""plant"",""glowing"",""with"",""vitamin""}","https://loremflickr.com/400/400/grocery,product?lock=8046",bigbasket_dataset
Body Lotion & Moisturiser - Floral Breeze,,other,,250.0,ml,323.4375,258.75,INR,True,False,True,"{""floral"",""lotion"",""body lotion & moisturiser - floral breeze"",""moisturiser"",""body"",""breeze""}","https://loremflickr.com/400/400/grocery,product?lock=501",bigbasket_dataset
"Co-Earth Aloe Vera Gel - With Glycerin, For Healing & Moisturizing",,other,,300.0,ml,408.59,314.3,INR,True,False,True,"{""glycerin,"",""co-earth"",""vera"",""moisturizing"",""healing"",""with"",""aloe"",""co-earth aloe vera gel - with glycerin, for healing & moisturizing""}","https://loremflickr.com/400/400/grocery,product?lock=1096",bigbasket_dataset
Bath N Body Milk & Honey Body Cream - For Intense Nourishment,,other,,200.0,g,374.0625,299.25,INR,True,False,True,"{""nourishment"",""cream"",""bath n body milk & honey body cream - for intense nourishment"",""bath"",""body"",""intense"",""milk"",""honey""}",https://loremflickr.com/400/400/milk?lock=7608,bigbasket_dataset
Perfect Radiance UV Day Creme,,other,,30.0,ml,438.8975,381.65,INR,True,False,True,"{""perfect"",""creme"",""perfect radiance uv day creme"",""radiance""}","https://loremflickr.com/400/400/grocery,product?lock=5535",bigbasket_dataset
Daily Moisturizing Sunscreen SPF 30,,other,,75.0,ml,834.375,667.5,INR,True,False,True,"{""daily moisturizing sunscreen spf 30"",""sunscreen"",""daily"",""moisturizing""}","https://loremflickr.com/400/400/grocery,product?lock=4029",bigbasket_dataset
"Sun Expert Tinted Sunspray - Natural Finish, Light-Weight",,other,,50.0,ml,552.0,460.0,INR,True,False,True,"{""light-weight"",""sunspray"",""finish,"",""sun expert tinted sunspray - natural finish, light-weight"",""natural"",""tinted"",""expert""}","https://loremflickr.com/400/400/grocery,product?lock=3786",bigbasket_dataset
Pigmentation Reducing Complex,,other,,30.0,ml,1142.4,952.0,INR,True,False,True,"{""complex"",""pigmentation"",""reducing"",""pigmentation reducing complex""}","https://loremflickr.com/400/400/grocery,product?lock=2608",bigbasket_dataset
Kaya On The Move Kit,,other,,1.0,pc,517.5,450.0,INR,True,False,True,"{""move"",""kaya on the move kit"",""kaya""}","https://loremflickr.com/400/400/grocery,product?lock=6852",bigbasket_dataset
Advanced Acne Care Kit,,other,,1.0,pc,2312.5,1850.0,INR,True,False,True,"{""advanced"",""acne"",""care"",""advanced acne care kit""}","https://loremflickr.com/400/400/grocery,product?lock=276",bigbasket_dataset
Comedone Control Serum,,other,,30.0,ml,890.625,712.5,INR,True,False,True,"{""control"",""comedone"",""comedone control serum"",""serum""}","https://loremflickr.com/400/400/grocery,product?lock=1951",bigbasket_dataset
"Sun Miracle SPF 35 PA+++ Sunscreen Creme Gel - With Niacinamide, Protect & Bright",,other,,50.0,g,325.44,271.2,INR,True,False,True,"{""protect"",""sunscreen"",""creme"",""niacinamide,"",""pa+++"",""miracle"",""bright"",""with"",""sun miracle spf 35 pa+++ sunscreen creme gel - with niacinamide, protect & bright""}","https://loremflickr.com/400/400/grocery,product?lock=2854",bigbasket_dataset
"Creme - 9 To 5 Naturale, Night",,other,,50.0,g,546.975,382.5,INR,True,False,True,"{""naturale,"",""creme"",""night"",""creme - 9 to 5 naturale, night""}","https://loremflickr.com/400/400/grocery,product?lock=1528",bigbasket_dataset
"Blush & Glow Gel Face Wash - With Peach Extracts, Removes Excess Oil",,other,,100.0,g,240.0,200.0,INR,True,False,True,"{""with"",""extracts,"",""peach"",""removes"",""face"",""excess"",""glow"",""blush"",""blush & glow gel face wash - with peach extracts, removes excess oil"",""wash""}",https://loremflickr.com/400/400/oil?lock=6272,bigbasket_dataset
Lip Love Lip Mask,,other,,13.0,g,317.6875,276.25,INR,True,False,True,"{""lip love lip mask"",""love"",""mask""}","https://loremflickr.com/400/400/grocery,product?lock=4697",bigbasket_dataset
Blemish Control Formula,,other,,30.0,ml,1115.625,892.5,INR,True,False,True,"{""blemish control formula"",""formula"",""blemish"",""control""}","https://loremflickr.com/400/400/grocery,product?lock=8085",bigbasket_dataset
De-pigmentation Papaya cream,,other,,60.0,g,125.0,125.0,INR,False,False,True,"{""cream"",""de-pigmentation"",""papaya"",""de-pigmentation papaya cream""}","https://loremflickr.com/400/400/grocery,product?lock=9109",bigbasket_dataset
"After 9 - Overnight Sleeping Mask, Soothe, Nourish, Hydrate Skin",,other,,50.0,g,515.625,412.5,INR,True,False,True,"{""hydrate"",""skin"",""after"",""nourish,"",""overnight"",""mask,"",""soothe,"",""after 9 - overnight sleeping mask, soothe, nourish, hydrate skin"",""sleeping""}","https://loremflickr.com/400/400/grocery,product?lock=6665",bigbasket_dataset
"Glow Sunscreen - SPF 60, No White Cast, Non Comedogenic",,other,,45.0,g,604.6875,483.75,INR,True,False,True,"{""cast,"",""white"",""comedogenic"",""sunscreen"",""glow sunscreen - spf 60, no white cast, non comedogenic"",""glow""}","https://loremflickr.com/400/400/grocery,product?lock=7014",bigbasket_dataset
"Moisturising Body Lotion - Enriched With Vitamin C & E, Anti-Pollution, Restores Glow",,other,,300.0,ml,636.09,489.3,INR,True,False,True,"{""lotion"",""enriched"",""moisturising body lotion - enriched with vitamin c & e, anti-pollution, restores glow"",""glow"",""body"",""with"",""moisturising"",""anti-pollution,"",""restores"",""vitamin""}","https://loremflickr.com/400/400/grocery,product?lock=5156",bigbasket_dataset
"Rice There - Rice & Lentil Elixir Face Mist, Polishes Skin, Minimises Pores",,other,,100.0,ml,365.625,292.5,INR,True,False,True,"{""mist,"",""there"",""polishes"",""skin,"",""face"",""pores"",""elixir"",""rice"",""rice there - rice & lentil elixir face mist, polishes skin, minimises pores"",""minimises"",""lentil""}",https://loremflickr.com/400/400/rice?lock=9676,bigbasket_dataset
"Berry Bomb - Anti Pigmentation Lip Mask, For Smooth, Plump Lips",,other,,15.0,g,543.75,435.0,INR,True,False,True,"{""berry"",""anti"",""lips"",""mask,"",""pigmentation"",""smooth,"",""plump"",""bomb"",""berry bomb - anti pigmentation lip mask, for smooth, plump lips""}","https://loremflickr.com/400/400/grocery,product?lock=5817",bigbasket_dataset
"Wipe Out - Chlorophyll Cleanser, Repairs Sun Damage, For Beautiful Skin",,other,,100.0,g,609.375,487.5,INR,True,False,True,"{""wipe"",""repairs"",""damage,"",""skin"",""beautiful"",""wipe out - chlorophyll cleanser, repairs sun damage, for beautiful skin"",""chlorophyll"",""cleanser,""}",https://loremflickr.com/400/400/wipes?lock=7982,bigbasket_dataset
Summer Combo - Wipe Out Chlorophyll Cleanser & Illuminous Oil free Day Moisturiser,,other,,2.0,pcs,1134.375,907.5,INR,True,False,True,"{""wipe"",""combo"",""summer combo - wipe out chlorophyll cleanser & illuminous oil free day moisturiser"",""summer"",""moisturiser"",""cleanser"",""illuminous"",""chlorophyll"",""free""}",https://loremflickr.com/400/400/wipes?lock=3875,bigbasket_dataset
Frujuvenate Skin Perfecting & Rejuvenating Fruit Pack,,other,,350.0,g,640.2625,556.75,INR,True,False,True,"{""skin"",""rejuvenating"",""frujuvenate"",""frujuvenate skin perfecting & rejuvenating fruit pack"",""perfecting"",""fruit"",""pack""}","https://loremflickr.com/400/400/grocery,product?lock=5241",bigbasket_dataset
Co-Earth Charcoal Face Scrub - For Anti-Pollution & Deep Cleansing,,other,,100.0,g,317.59000000000003,244.3,INR,True,False,True,"{""anti-pollution"",""co-earth"",""scrub"",""face"",""charcoal"",""cleansing"",""co-earth charcoal face scrub - for anti-pollution & deep cleansing"",""deep""}","https://loremflickr.com/400/400/grocery,product?lock=4846",bigbasket_dataset
"Brightening Concentrate - Anti Aging Face Serum, For Soft & Radiant Skin",,other,,30.0,ml,468.75,375.0,INR,True,False,True,"{""aging"",""skin"",""brightening concentrate - anti aging face serum, for soft & radiant skin"",""face"",""brightening"",""anti"",""serum,"",""soft"",""radiant"",""concentrate""}","https://loremflickr.com/400/400/grocery,product?lock=3253",bigbasket_dataset
Rose Ultra Light Hydrating Creme -,,other,,50.0,g,515.625,412.5,INR,True,False,True,"{""rose ultra light hydrating creme -"",""ultra"",""rose"",""creme"",""hydrating"",""light""}","https://loremflickr.com/400/400/grocery,product?lock=4661",bigbasket_dataset
Co-Earth Retinol Face Wash - For Anti-Ageing & Restoring,,other,,100.0,ml,317.59000000000003,244.3,INR,True,False,True,"{""co-earth"",""restoring"",""face"",""anti-ageing"",""co-earth retinol face wash - for anti-ageing & restoring"",""retinol"",""wash""}","https://loremflickr.com/400/400/grocery,product?lock=2457",bigbasket_dataset
"What-a-melon - Mild, Collagen-boosting Exfoliator, Lightweight, Gel-like Scrub Formula",,other,,50.0,g,703.125,562.5,INR,True,False,True,"{""exfoliator,"",""collagen-boosting"",""mild,"",""lightweight,"",""gel-like"",""formula"",""scrub"",""what-a-melon"",""what-a-melon - mild, collagen-boosting exfoliator, lightweight, gel-like scrub formula""}","https://loremflickr.com/400/400/grocery,product?lock=2790",bigbasket_dataset
"Co-Earth Ubtan Body Lotion - Long Lasting Hydration, For Brightening & Glowing Skin",,other,,200.0,ml,454.09,349.3,INR,True,False,True,"{""skin"",""co-earth"",""lotion"",""ubtan"",""co-earth ubtan body lotion - long lasting hydration, for brightening & glowing skin"",""brightening"",""long"",""body"",""hydration,"",""glowing"",""lasting""}","https://loremflickr.com/400/400/grocery,product?lock=4117",bigbasket_dataset
"Youth Glow Sleep Creme - Hemp, Preservative & Petroleum Free, For All Skin Types",,other,,50.0,g,1121.25,975.0,INR,True,False,True,"{""youth glow sleep creme - hemp, preservative & petroleum free, for all skin types"",""skin"",""petroleum"",""creme"",""free,"",""glow"",""preservative"",""youth"",""sleep"",""hemp,"",""types""}","https://loremflickr.com/400/400/grocery,product?lock=4316",bigbasket_dataset
Co-Earth Vitamin C Face Toner - For Even Tone & Skin Lightening,,other,,200.0,ml,408.59,314.3,INR,True,False,True,"{""skin"",""co-earth"",""lightening"",""face"",""even"",""tone"",""co-earth vitamin c face toner - for even tone & skin lightening"",""toner"",""vitamin""}","https://loremflickr.com/400/400/grocery,product?lock=4287",bigbasket_dataset
